id;"first_name";"last_name";age;"job";"marital";"education";"default";balance;"housing";"loan";"contact";day;"month";duration;campaign;pdays;previous;"poutcome";"y"
25280;"Adriana";"Correia Ferreira";33;"management";"married";"tertiary";"no";1522;"yes";"no";"cellular";18;"nov";171;2;179;3;"failure";"no"
25281;"Francisca";"Gomes Lourenço";34;"blue-collar";"married";"secondary";"no";1430;"yes";"yes";"cellular";18;"nov";271;3;-1;0;"unknown";"no"
25282;"Mónica";"Lourenço Lopes";49;"management";"married";"tertiary";"no";1887;"no";"no";"cellular";18;"nov";244;3;-1;0;"unknown";"no"
25283;"Gil";"Carvalho Antunes";44;"services";"married";"secondary";"no";-236;"yes";"no";"cellular";18;"nov";218;2;113;7;"success";"no"
25284;"Sofia";"Baptista Alves";42;"management";"single";"tertiary";"no";1673;"no";"no";"cellular";18;"nov";43;2;-1;0;"unknown";"no"
25285;"Armando";"Teixeira Botelho";36;"self-employed";"single";"tertiary";"no";3560;"no";"no";"cellular";18;"nov";658;3;169;2;"failure";"no"
25286;"Célia";"Costa Mota";42;"blue-collar";"divorced";"secondary";"no";898;"yes";"no";"cellular";18;"nov";136;2;131;1;"failure";"no"
25287;"Susana";"Silva Teixeira";44;"management";"married";"tertiary";"no";13853;"yes";"no";"cellular";18;"nov";1329;3;-1;0;"unknown";"no"
25288;"António";"Mota Bastos";57;"services";"married";"secondary";"no";315;"no";"no";"cellular";18;"nov";127;4;-1;0;"unknown";"no"
25289;"Matilde";"Miranda Vaz";36;"technician";"divorced";"secondary";"no";556;"yes";"no";"cellular";18;"nov";154;3;189;1;"failure";"no"
25290;"Manuel";"Mota Caetano";36;"management";"married";"secondary";"no";644;"yes";"no";"cellular";18;"nov";54;2;-1;0;"unknown";"no"
25291;"Regina";"Neves Tavares";37;"management";"married";"secondary";"no";676;"no";"no";"telephone";18;"nov";217;2;-1;0;"unknown";"no"
25292;"Gonçalo";"Serra Matos";43;"entrepreneur";"married";"secondary";"no";3766;"no";"no";"cellular";18;"nov";84;4;-1;0;"unknown";"no"
25293;"Liliana";"Sousa Esteves";53;"self-employed";"married";"secondary";"no";1066;"yes";"no";"cellular";18;"nov";110;1;186;3;"failure";"no"
25294;"Rúben";"Rebelo Monteiro";35;"management";"married";"tertiary";"no";222;"yes";"no";"cellular";18;"nov";187;2;-1;0;"unknown";"no"
25295;"Simão";"Alves Camacho";54;"blue-collar";"married";"secondary";"no";1070;"no";"no";"cellular";18;"nov";373;4;-1;0;"unknown";"no"
25296;"Tiago";"Ribeiro Salgado";38;"technician";"married";"secondary";"no";728;"yes";"no";"cellular";18;"nov";286;1;181;2;"other";"no"
25297;"Teodoro";"Vieira Raposo";43;"unemployed";"married";"secondary";"no";1943;"yes";"no";"cellular";18;"nov";202;2;-1;0;"unknown";"no"
25298;"Alice";"Morais Esteves";52;"self-employed";"married";"tertiary";"no";5350;"yes";"yes";"cellular";18;"nov";68;2;110;4;"success";"no"
25299;"João";"Leite Baptista";49;"management";"married";"tertiary";"no";999;"no";"no";"cellular";18;"nov";98;4;-1;0;"unknown";"no"
25300;"Nuno";"Antunes Queirós";40;"management";"married";"tertiary";"no";132;"yes";"yes";"cellular";18;"nov";170;2;-1;0;"unknown";"no"
25301;"Simão";"Duarte Bastos";31;"management";"single";"secondary";"yes";0;"no";"no";"cellular";18;"nov";129;2;-1;0;"unknown";"no"
25302;"Raquel";"Barbosa Lourenço";32;"services";"married";"secondary";"no";4885;"yes";"yes";"cellular";18;"nov";400;2;-1;0;"unknown";"no"
25303;"Margarida";"Mendes Bernardes";33;"technician";"married";"secondary";"no";3572;"yes";"no";"cellular";18;"nov";85;2;-1;0;"unknown";"no"
25304;"Wilson";"Soares Duarte";34;"admin.";"married";"secondary";"no";353;"no";"yes";"cellular";18;"nov";126;3;-1;0;"unknown";"no"
25305;"Daniel";"Freitas Ribeiro";40;"technician";"married";"secondary";"no";7313;"yes";"no";"cellular";18;"nov";241;2;182;1;"failure";"no"
25306;"Paulo";"Serra Marques";30;"technician";"single";"tertiary";"no";0;"yes";"no";"cellular";18;"nov";342;2;174;1;"failure";"no"
25307;"Matias";"Rocha Raposo";31;"technician";"divorced";"secondary";"no";0;"yes";"no";"telephone";18;"nov";194;2;-1;0;"unknown";"no"
25308;"Salvador";"Pereira Silva";34;"services";"married";"secondary";"no";184;"yes";"no";"cellular";18;"nov";87;1;-1;0;"unknown";"no"
25309;"Mateus";"Mendes Araújo";45;"services";"married";"secondary";"no";1550;"yes";"no";"cellular";18;"nov";143;2;166;6;"failure";"no"
25310;"Ana";"Maia Brito";40;"technician";"single";"secondary";"no";1411;"yes";"yes";"cellular";18;"nov";93;3;-1;0;"unknown";"no"
25311;"Elias";"Camacho Bastos";40;"self-employed";"married";"tertiary";"no";642;"no";"no";"cellular";18;"nov";147;3;-1;0;"unknown";"no"
25312;"Xavier";"Jesus Nunes";35;"technician";"married";"tertiary";"no";14232;"yes";"no";"cellular";18;"nov";372;2;-1;0;"unknown";"no"
25313;"Simão";"Jesus Gomes";33;"admin.";"married";"tertiary";"no";88;"yes";"yes";"cellular";18;"nov";86;1;-1;0;"unknown";"no"
25314;"Valter";"Gonçalves Morais";51;"management";"married";"tertiary";"no";974;"no";"no";"cellular";18;"nov";58;1;-1;0;"unknown";"no"
25315;"Carolina";"Garcia Rocha";38;"services";"married";"secondary";"no";4392;"no";"no";"cellular";18;"nov";23;2;110;2;"failure";"no"
25316;"Laura";"Reis Lima";30;"unemployed";"single";"primary";"no";1;"no";"no";"cellular";18;"nov";119;2;-1;0;"unknown";"no"
25317;"Sílvia";"Simões Teixeira";53;"management";"married";"tertiary";"no";9072;"no";"no";"cellular";18;"nov";117;2;-1;0;"unknown";"no"
25318;"Cristiano";"Branco Rebelo";32;"admin.";"single";"secondary";"no";6188;"yes";"yes";"cellular";18;"nov";147;1;-1;0;"unknown";"no"
25319;"Diana";"Soares Gonçalves";30;"management";"married";"secondary";"no";1439;"yes";"no";"cellular";18;"nov";373;1;-1;0;"unknown";"no"
25320;"Wilson";"Simões Monteiro";50;"unemployed";"married";"secondary";"no";525;"yes";"no";"telephone";18;"nov";177;2;-1;0;"unknown";"no"
25321;"Francisco";"Miranda Nogueira";40;"technician";"divorced";"secondary";"no";5674;"yes";"no";"cellular";18;"nov";84;1;-1;0;"unknown";"no"
25322;"Miguel";"Vieira Queirós";47;"admin.";"divorced";"primary";"no";1095;"yes";"no";"cellular";18;"nov";171;1;110;2;"other";"no"
25323;"Nádia";"Antunes Torres";35;"blue-collar";"married";"secondary";"no";1055;"no";"no";"unknown";18;"nov";150;2;-1;0;"unknown";"yes"
25324;"Francisca";"Alves Neves";34;"management";"single";"tertiary";"no";3244;"no";"no";"cellular";18;"nov";131;2;-1;0;"unknown";"no"
25325;"Fernando";"Tavares Amaral";56;"technician";"single";"tertiary";"no";12539;"no";"no";"cellular";18;"nov";259;1;-1;0;"unknown";"no"
25326;"Mafalda";"Araújo Soares";49;"blue-collar";"married";"primary";"no";-14;"yes";"no";"cellular";18;"nov";115;2;-1;0;"unknown";"no"
25327;"Telma";"Amaral Caetano";50;"management";"married";"tertiary";"no";1477;"yes";"no";"cellular";18;"nov";283;2;-1;0;"unknown";"no"
25328;"Alice";"Gonçalves Vieira";33;"blue-collar";"married";"secondary";"no";328;"yes";"no";"cellular";18;"nov";160;2;182;1;"failure";"no"
25329;"Joana";"Antunes Brito";32;"self-employed";"single";"tertiary";"no";386;"yes";"no";"cellular";18;"nov";482;1;-1;0;"unknown";"yes"
25330;"Tânia";"Soares Machado";53;"management";"married";"tertiary";"no";952;"yes";"yes";"cellular";18;"nov";121;3;-1;0;"unknown";"no"
25331;"Marco";"Andrade Simões";36;"blue-collar";"married";"primary";"no";0;"yes";"no";"cellular";18;"nov";618;2;-1;0;"unknown";"no"
25332;"Norberto";"Moreira Mendes";39;"blue-collar";"married";"secondary";"no";8;"no";"yes";"cellular";18;"nov";607;1;-1;0;"unknown";"no"
25333;"Andreia";"Azevedo Pinheiro";41;"housemaid";"divorced";"primary";"no";22;"yes";"no";"cellular";18;"nov";238;3;126;4;"other";"no"
25334;"Bernardo";"Monteiro Ribeiro";51;"management";"married";"tertiary";"no";1612;"yes";"no";"cellular";18;"nov";61;2;131;1;"failure";"no"
25335;"Norberto";"Serra Monteiro";42;"blue-collar";"married";"primary";"no";560;"yes";"yes";"cellular";18;"nov";139;2;-1;0;"unknown";"no"
25336;"Lino";"Guerreiro Resende";34;"blue-collar";"single";"secondary";"no";47;"yes";"no";"cellular";18;"nov";810;2;-1;0;"unknown";"no"
25337;"Matias";"Xavier Mendes";33;"technician";"married";"tertiary";"no";17455;"yes";"yes";"cellular";18;"nov";168;3;179;4;"failure";"no"
25338;"Verónica";"Morais Cordeiro";32;"blue-collar";"married";"secondary";"no";491;"yes";"no";"cellular";18;"nov";131;3;194;2;"failure";"no"
25339;"Laura";"Magalhães Monteiro";35;"management";"married";"tertiary";"no";2472;"no";"no";"cellular";18;"nov";586;2;-1;0;"unknown";"no"
25340;"Vanessa";"Coelho Morais";53;"self-employed";"married";"tertiary";"no";337;"yes";"yes";"cellular";18;"nov";80;2;-1;0;"unknown";"no"
25341;"Rita";"Tavares Camacho";46;"blue-collar";"married";"secondary";"no";922;"yes";"no";"telephone";18;"nov";296;2;-1;0;"unknown";"no"
25342;"Madalena";"Matos Lourenço";32;"technician";"single";"tertiary";"no";-311;"no";"no";"cellular";18;"nov";218;2;-1;0;"unknown";"no"
25343;"Telmo";"Queirós Cardoso";42;"services";"married";"secondary";"yes";129;"no";"no";"cellular";18;"nov";390;3;-1;0;"unknown";"no"
25344;"Sebastião";"Correia Alves";31;"services";"married";"secondary";"no";2050;"yes";"no";"cellular";18;"nov";271;5;-1;0;"unknown";"no"
25345;"Paulina";"Mota Freitas";47;"technician";"married";"secondary";"no";826;"yes";"no";"telephone";18;"nov";195;3;112;8;"other";"no"
25346;"João";"Serra Baptista";40;"entrepreneur";"married";"secondary";"no";1532;"yes";"yes";"cellular";18;"nov";173;7;-1;0;"unknown";"no"
25347;"Horácio";"Silva Caetano";36;"entrepreneur";"divorced";"tertiary";"no";299;"yes";"no";"cellular";18;"nov";583;2;-1;0;"unknown";"no"
25348;"Firmino";"Gonçalves Pinto";32;"services";"married";"secondary";"no";3839;"yes";"no";"cellular";18;"nov";100;2;189;1;"failure";"no"
25349;"Martim";"Torres Bento";35;"entrepreneur";"married";"tertiary";"no";0;"no";"no";"cellular";18;"nov";150;4;-1;0;"unknown";"no"
25350;"Débora";"Queirós Sousa";47;"management";"single";"tertiary";"no";153;"yes";"no";"cellular";18;"nov";192;2;-1;0;"unknown";"no"
25351;"Matias";"Pires Costa";51;"management";"divorced";"tertiary";"no";1937;"yes";"no";"cellular";18;"nov";185;4;152;11;"other";"no"
25352;"Emanuel";"Antunes Cruz";40;"management";"single";"secondary";"no";9916;"no";"no";"cellular";18;"nov";411;3;8;1;"failure";"no"
25353;"Margarida";"Garcia Vieira";37;"admin.";"married";"secondary";"no";960;"no";"no";"telephone";18;"nov";50;3;-1;0;"unknown";"no"
25354;"António";"Cordeiro Machado";56;"retired";"married";"secondary";"no";728;"no";"no";"cellular";18;"nov";163;2;110;15;"failure";"no"
25355;"Manuel";"Lopes Borges";45;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular";18;"nov";108;5;-1;0;"unknown";"no"
25356;"Martim";"Pinto Freitas";33;"technician";"divorced";"secondary";"yes";10;"yes";"yes";"cellular";18;"nov";167;5;-1;0;"unknown";"no"
25357;"Márcia";"Ferreira Nunes";49;"technician";"married";"secondary";"no";1432;"yes";"yes";"cellular";18;"nov";1014;3;-1;0;"unknown";"no"
25358;"Natália";"Cunha Maia";32;"management";"married";"secondary";"no";6217;"yes";"yes";"cellular";18;"nov";486;2;181;2;"failure";"no"
25359;"Eduardo";"Coelho Lopes";39;"management";"married";"tertiary";"no";9579;"yes";"no";"cellular";18;"nov";160;3;-1;0;"unknown";"no"
25360;"Francisco";"Sampaio Barbosa";41;"admin.";"married";"secondary";"no";1327;"yes";"yes";"cellular";18;"nov";425;2;176;2;"failure";"no"
25361;"Álvaro";"Amaral Mota";59;"management";"married";"secondary";"no";7623;"yes";"no";"cellular";18;"nov";84;2;-1;0;"unknown";"no"
25362;"Lúcia";"Barros Soares";45;"entrepreneur";"married";"secondary";"no";128;"no";"yes";"cellular";18;"nov";275;2;-1;0;"unknown";"no"
25363;"Sara";"Simões Moreira";49;"self-employed";"single";"tertiary";"no";-341;"no";"yes";"cellular";18;"nov";920;2;-1;0;"unknown";"no"
25364;"Marta";"Carvalho Abreu";41;"blue-collar";"married";"primary";"no";168;"yes";"no";"cellular";18;"nov";187;3;-1;0;"unknown";"no"
25365;"Vítor";"Mendes Borges";36;"technician";"married";"secondary";"no";-179;"yes";"no";"cellular";18;"nov";476;2;124;1;"failure";"no"
25366;"Armando";"Serra Matos";46;"blue-collar";"married";"secondary";"no";942;"no";"no";"cellular";18;"nov";240;3;119;2;"failure";"no"
25367;"Fausto";"Soares Baptista";38;"technician";"married";"secondary";"no";958;"yes";"no";"telephone";18;"nov";33;4;-1;0;"unknown";"no"
25368;"Susana";"Brito Guerreiro";34;"blue-collar";"married";"secondary";"no";3990;"yes";"no";"cellular";18;"nov";591;2;117;7;"failure";"no"
25369;"Mónica";"Bernardes Faria";32;"blue-collar";"married";"secondary";"no";1;"yes";"no";"cellular";18;"nov";77;3;-1;0;"unknown";"no"
25370;"Laura";"Caetano Faria";34;"technician";"single";"tertiary";"no";2047;"yes";"no";"cellular";18;"nov";72;2;113;5;"failure";"no"
25371;"Neusa";"Antunes Baptista";47;"management";"divorced";"tertiary";"no";0;"yes";"yes";"cellular";18;"nov";203;3;-1;0;"unknown";"no"
25372;"Raquel";"Pacheco Mendes";30;"admin.";"married";"secondary";"no";1589;"yes";"no";"cellular";18;"nov";51;4;-1;0;"unknown";"no"
25373;"Sofia";"Morais Guerreiro";34;"self-employed";"divorced";"tertiary";"no";5722;"yes";"no";"cellular";18;"nov";157;2;-1;0;"unknown";"no"
25374;"Rita";"Vaz Nunes";44;"blue-collar";"divorced";"secondary";"no";-184;"yes";"no";"cellular";18;"nov";825;2;154;3;"other";"no"
25375;"José";"Bento Gonçalves";50;"technician";"divorced";"secondary";"no";2910;"no";"yes";"cellular";18;"nov";364;2;-1;0;"unknown";"no"
25376;"Sandra";"Rocha Vieira";41;"management";"married";"secondary";"no";1471;"yes";"no";"cellular";18;"nov";233;2;-1;0;"unknown";"no"
25377;"Renato";"Almeida Figueiredo";31;"blue-collar";"married";"secondary";"no";604;"yes";"no";"cellular";18;"nov";394;2;-1;0;"unknown";"no"
25378;"Letícia";"Botelho Macedo";30;"management";"married";"tertiary";"no";1185;"yes";"no";"cellular";18;"nov";342;2;120;4;"failure";"no"
25379;"Débora";"Xavier Lourenço";30;"admin.";"single";"secondary";"no";2802;"no";"yes";"telephone";18;"nov";285;2;137;2;"failure";"no"
25380;"Bernardo";"Gomes Cordeiro";34;"self-employed";"divorced";"secondary";"no";172;"yes";"no";"cellular";18;"nov";65;1;-1;0;"unknown";"no"
25381;"João";"Moreira Queirós";43;"services";"married";"secondary";"no";508;"yes";"no";"cellular";18;"nov";200;1;172;1;"failure";"no"
25382;"Carolina";"Salgado Faria";33;"blue-collar";"married";"secondary";"no";833;"yes";"yes";"cellular";18;"nov";62;6;-1;0;"unknown";"no"
25383;"Henrique";"Mota Magalhães";51;"management";"single";"tertiary";"no";6030;"yes";"no";"cellular";18;"nov";157;2;110;3;"failure";"no"
25384;"Sofia";"Sousa Reis";45;"technician";"divorced";"secondary";"no";-14;"no";"no";"cellular";18;"nov";39;2;127;3;"failure";"no"
25385;"Júlia";"Ramos Paiva";46;"management";"divorced";"tertiary";"no";6269;"yes";"no";"telephone";18;"nov";249;3;112;2;"failure";"no"
25386;"Rafael";"Lima Tavares";39;"management";"single";"tertiary";"no";12437;"no";"no";"telephone";18;"nov";40;1;-1;0;"unknown";"no"
25387;"Henrique";"Antunes Aguiar";51;"management";"single";"tertiary";"no";1202;"yes";"no";"cellular";18;"nov";99;1;-1;0;"unknown";"no"
25388;"Margarida";"Tavares Cabral";30;"blue-collar";"married";"secondary";"no";1131;"yes";"yes";"cellular";18;"nov";189;1;144;5;"failure";"no"
25389;"Joaquim";"Brito Aguiar";40;"management";"married";"tertiary";"no";6008;"yes";"no";"cellular";18;"nov";989;1;-1;0;"unknown";"no"
25390;"Ricardo";"Vieira Lima";36;"management";"married";"tertiary";"no";1434;"no";"no";"cellular";18;"nov";379;1;-1;0;"unknown";"no"
25391;"Fausto";"Melo Fonseca";32;"technician";"single";"tertiary";"no";4432;"no";"no";"telephone";18;"nov";115;4;-1;0;"unknown";"no"
25392;"Sandra";"Carvalho Barros";46;"management";"single";"secondary";"yes";177;"no";"no";"cellular";18;"nov";437;1;-1;0;"unknown";"no"
25393;"Miguel";"Brito Guerreiro";40;"admin.";"divorced";"secondary";"no";399;"yes";"yes";"cellular";18;"nov";166;3;96;2;"failure";"no"
25394;"Leonardo";"Teixeira Garcia";46;"services";"divorced";"secondary";"no";864;"yes";"no";"cellular";18;"nov";105;5;188;2;"failure";"no"
25395;"Margarida";"Magalhães Matos";35;"blue-collar";"married";"secondary";"no";496;"yes";"no";"cellular";18;"nov";135;3;-1;0;"unknown";"no"
25396;"Telma";"Borges Sousa";45;"admin.";"married";"secondary";"no";597;"yes";"yes";"cellular";18;"nov";188;2;-1;0;"unknown";"no"
25397;"Leandro";"Botelho Fernandes";58;"technician";"married";"tertiary";"no";855;"yes";"no";"telephone";18;"nov";263;2;-1;0;"unknown";"no"
25398;"António";"Magalhães Amaral";32;"blue-collar";"single";"secondary";"no";3845;"yes";"no";"cellular";18;"nov";459;3;-1;0;"unknown";"no"
25399;"Ana";"Jesus Sampaio";49;"self-employed";"married";"tertiary";"no";202;"yes";"no";"cellular";18;"nov";139;1;166;3;"other";"no"
25400;"Wilson";"Nogueira Moreira";39;"management";"married";"tertiary";"no";3;"yes";"no";"cellular";18;"nov";341;1;-1;0;"unknown";"no"
25401;"Lídia";"Nunes Teixeira";33;"management";"single";"tertiary";"no";2206;"yes";"no";"cellular";18;"nov";247;1;-1;0;"unknown";"no"
25402;"Clara";"Araújo Cordeiro";31;"management";"single";"tertiary";"no";3142;"yes";"no";"cellular";18;"nov";235;1;123;1;"failure";"no"
25403;"Camila";"Morais Costa";55;"management";"divorced";"secondary";"no";1526;"yes";"no";"cellular";18;"nov";105;1;-1;0;"unknown";"no"
25404;"Elsa";"Garcia Machado";34;"management";"married";"tertiary";"no";577;"yes";"no";"cellular";18;"nov";80;1;-1;0;"unknown";"no"
25405;"Bruno";"Cabral Magalhães";53;"retired";"married";"secondary";"no";1139;"yes";"no";"cellular";18;"nov";180;1;186;6;"failure";"no"
25406;"Manuel";"Nunes Martins";42;"blue-collar";"married";"secondary";"no";1540;"yes";"yes";"cellular";18;"nov";158;1;-1;0;"unknown";"no"
25407;"Tânia";"Bernardes Cardoso";32;"management";"married";"secondary";"no";1477;"yes";"no";"cellular";18;"nov";111;1;-1;0;"unknown";"no"
25408;"Firmino";"Aguiar Andrade";30;"admin.";"married";"secondary";"no";8781;"yes";"no";"cellular";18;"nov";898;1;-1;0;"unknown";"yes"
25409;"Rosa";"Aguiar Abreu";48;"blue-collar";"married";"primary";"no";214;"yes";"yes";"cellular";18;"nov";246;1;162;1;"failure";"no"
25410;"Débora";"Sousa Fernandes";34;"blue-collar";"married";"secondary";"no";1412;"yes";"yes";"cellular";18;"nov";149;1;175;2;"failure";"no"
25411;"Leonardo";"Rodrigues Ribeiro";35;"technician";"married";"secondary";"no";2019;"yes";"yes";"cellular";18;"nov";83;2;144;1;"failure";"no"
25412;"Patrícia";"Monteiro Pereira";52;"management";"married";"tertiary";"no";1295;"yes";"no";"cellular";18;"nov";121;1;123;1;"other";"no"
25413;"Natália";"Ribeiro Rocha";39;"technician";"married";"tertiary";"no";3911;"yes";"no";"cellular";18;"nov";247;2;-1;0;"unknown";"no"
25414;"Camila";"Pacheco Castro";48;"management";"married";"secondary";"yes";-998;"yes";"no";"cellular";18;"nov";173;1;-1;0;"unknown";"no"
25415;"Mafalda";"Maia Machado";31;"management";"married";"tertiary";"no";1164;"yes";"yes";"cellular";18;"nov";141;2;123;3;"failure";"no"
25416;"Solange";"Gomes Torres";36;"management";"married";"tertiary";"no";369;"no";"no";"cellular";18;"nov";193;4;102;2;"failure";"no"
25417;"Salomé";"Ribeiro Miranda";31;"admin.";"married";"secondary";"no";3584;"yes";"yes";"cellular";18;"nov";467;1;-1;0;"unknown";"no"
25418;"Lúcia";"Carvalho Oliveira";31;"technician";"married";"tertiary";"no";3564;"no";"no";"cellular";18;"nov";1377;1;-1;0;"unknown";"no"
25419;"Marta";"Carvalho Pinto";51;"entrepreneur";"married";"primary";"no";538;"no";"no";"cellular";18;"nov";1122;4;-1;0;"unknown";"yes"
25420;"Martim";"Costa Vieira";36;"housemaid";"married";"secondary";"no";205;"yes";"no";"telephone";18;"nov";176;4;-1;0;"unknown";"no"
25421;"Tomás";"Campos Aguiar";45;"blue-collar";"married";"secondary";"no";17;"yes";"no";"cellular";18;"nov";66;1;152;14;"failure";"no"
25422;"Emília";"Carvalho Cardoso";30;"admin.";"married";"secondary";"no";187;"yes";"no";"cellular";18;"nov";106;1;-1;0;"unknown";"no"
25423;"Rodrigo";"Maia Lima";31;"admin.";"married";"secondary";"no";355;"yes";"no";"cellular";18;"nov";530;1;193;1;"failure";"no"
25424;"Lídia";"Sampaio Tavares";35;"services";"married";"secondary";"no";66;"yes";"no";"cellular";18;"nov";110;1;123;1;"other";"no"
25425;"Sérgio";"Lopes Valente";51;"self-employed";"married";"primary";"no";106;"yes";"no";"telephone";18;"nov";366;3;110;2;"failure";"no"
